frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
495,12,1,36,148,3,0,0,210,0,0,51,0,6,1,0,108,138,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,4,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
496,14,1,36,148,3,0,0,210,0,0,52,0,6,1,0,240,158,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,3,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
497,11,1,36,148,3,0,0,210,0,0,53,0,6,1,0,84,163,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,3,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
498,6,1,36,148,3,0,0,210,0,0,54,0,6,1,0,56,229,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,3,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
499,14,1,36,148,3,0,0,210,0,0,55,0,6,1,0,12,47,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,3,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
500,11,1,36,148,3,0,0,210,0,0,56,0,6,1,0,215,113,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,2,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
501,2,1,36,148,3,0,0,210,0,0,57,0,6,1,0,166,146,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,2,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,239,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
502,1,1,36,148,3,0,0,210,0,0,58,0,6,1,0,182,183,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,2,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
503,1,1,36,148,3,0,0,210,0,0,59,0,6,1,0,134,216,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,2,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
504,15,1,36,148,3,0,0,210,0,0,60,0,6,1,0,86,105,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,1,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,175,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
505,8,1,36,148,3,0,0,210,0,0,61,0,6,1,0,57,187,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,1,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,95,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
506,0,1,36,148,3,0,0,210,0,0,62,0,6,1,0,15,205,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,1,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
507,16,1,36,148,3,0,0,210,0,0,63,0,6,1,0,237,87,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,1,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,95,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
508,6,1,36,148,3,0,0,210,0,0,64,0,6,1,0,112,248,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
509,7,1,36,148,3,0,0,210,0,0,65,0,6,1,0,212,8,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,175,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
510,2,1,36,148,3,0,0,210,0,0,66,0,6,1,0,191,25,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,239,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
511,16,1,36,148,3,0,0,210,0,0,67,0,6,1,0,254,42,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,95,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
512,16,1,36,148,3,0,0,210,0,0,68,0,2,1,0,65,127,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,95,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
513,13,1,77,235,3,0,0,210,41,87,69,0,4,1,0,4,129,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,117,253,23,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,77,235,14,254,240,58,0,4,4,8,8,8,6,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,223,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,31,177
514,16,1,78,235,3,0,0,210,1,0,70,0,4,1,0,200,131,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,78,235,14,254,240,58,0,4,4,8,128,18,0,0,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,77,13,0,0,0,0,9,0,185,210,0,2,0,95,128,255,255,2,23,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
515,9,1,77,235,3,0,0,210,-1,0,71,0,4,1,0,156,132,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,42,208,21,208,100,209,107,209,4,211,152,253,77,235,14,254,240,58,0,4,4,8,72,18,1,0,0,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,78,19,0,0,0,0,9,0,185,210,0,2,0,159,64,255,255,2,24,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
516,3,1,78,235,3,0,0,210,1,0,72,0,4,1,0,96,141,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,78,235,14,254,240,59,0,4,4,8,128,18,0,0,0,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,77,18,0,0,0,0,9,0,185,210,0,2,0,127,128,255,255,2,25,92,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
517,4,1,77,235,3,0,0,210,-1,0,73,0,4,1,0,228,151,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,77,235,14,254,240,59,0,4,4,8,72,18,0,0,0,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,78,19,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,2,25,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
518,13,1,77,226,3,0,0,210,0,-9,74,0,4,1,0,104,184,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,77,226,14,254,240,59,0,4,4,8,40,10,0,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,19,0,0,9,0,9,0,185,210,0,2,0,223,64,255,255,2,26,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
519,13,1,77,225,3,0,0,210,0,-1,75,0,4,1,0,252,200,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,225,14,254,240,59,0,4,4,8,40,10,1,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,19,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,2,27,92,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
520,2,1,77,226,3,0,0,210,0,1,76,0,4,1,0,64,89,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,226,14,254,240,60,0,4,4,8,24,10,1,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,2,27,92,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
521,3,1,77,226,3,0,0,210,0,0,77,0,4,1,0,3,235,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,226,14,254,240,60,0,4,4,8,24,10,1,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
522,13,1,77,225,3,0,0,210,0,-1,78,0,4,1,0,201,61,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,225,14,254,240,60,0,4,4,8,40,10,1,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
523,2,1,77,226,3,0,0,210,0,1,79,0,4,1,0,156,70,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,129,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,226,14,254,240,60,0,4,4,8,24,10,1,0,255,0,3,255,0,0,8,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
524,3,1,77,226,3,0,0,210,0,0,80,0,4,1,0,103,203,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,226,14,254,240,61,0,4,4,8,24,10,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
525,13,1,77,225,3,0,0,210,0,-1,81,0,4,1,0,245,93,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,225,14,254,240,61,0,4,4,8,40,10,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
526,4,1,77,225,3,0,0,210,0,0,82,0,4,1,0,88,230,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,225,14,254,240,61,0,4,4,8,40,10,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
527,0,1,77,225,3,0,0,210,0,0,83,0,4,1,0,44,42,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,225,14,254,240,61,0,4,4,8,40,0,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
528,14,1,77,225,3,0,0,210,0,0,84,0,4,1,0,55,126,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,225,14,254,240,62,0,4,4,8,40,0,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
529,13,1,77,224,3,0,0,210,0,-1,85,0,4,1,0,6,130,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,224,14,254,240,62,0,4,4,8,40,10,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
530,13,1,77,223,3,0,0,210,0,-1,86,0,4,1,0,214,134,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,2,211,152,253,77,223,14,254,240,62,0,4,4,8,40,10,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
531,0,1,77,223,3,0,0,210,0,0,87,0,4,1,0,166,139,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,82,208,102,208,100,209,107,209,2,211,152,253,77,223,14,254,240,62,0,4,4,8,40,0,1,0,255,0,3,255,0,8,9,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
532,15,1,77,223,3,0,0,210,0,0,88,0,4,1,0,182,156,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,223,14,254,240,63,0,4,4,8,40,0,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
533,10,1,77,224,3,0,0,210,0,1,89,0,4,1,0,134,165,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,224,14,254,240,63,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
534,8,1,77,224,3,0,0,210,0,0,90,0,4,1,0,86,238,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,224,14,254,240,63,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
535,2,1,77,225,3,0,0,210,0,1,91,0,4,1,0,38,50,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,101,209,108,209,1,211,93,253,77,225,14,254,240,63,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
536,11,1,77,225,3,0,0,210,0,0,92,0,4,1,0,41,86,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,101,209,108,209,1,211,93,253,77,225,14,254,240,64,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
537,2,1,77,226,3,0,0,210,0,1,93,0,4,1,0,60,250,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,101,209,108,209,1,211,93,253,77,226,14,254,240,64,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
538,3,1,77,226,3,0,0,210,0,0,94,0,4,1,0,0,14,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,101,209,108,209,1,211,93,253,77,226,14,254,240,64,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
539,11,1,77,226,3,0,0,210,0,0,95,0,4,1,0,195,18,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,82,208,102,208,101,209,108,209,1,211,93,253,77,226,14,254,240,64,0,4,4,8,24,10,1,0,255,0,3,255,0,8,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
540,0,1,77,226,3,0,0,210,0,0,96,0,4,1,0,138,55,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,65,0,4,4,8,24,0,1,0,255,0,3,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
541,11,1,77,226,3,0,0,210,0,0,97,0,4,1,0,93,88,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,65,0,4,4,8,24,0,1,0,255,0,3,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
542,11,1,77,226,3,0,0,210,0,0,98,0,4,1,0,32,232,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,226,14,254,240,65,0,4,4,8,24,0,1,0,255,0,3,255,0,8,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,2,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
